"","nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq","diff_lwage","diff_union"
"764",1641,1983,0,0,0,0,0,7,0,1,0,2196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.07243013381958,0,0,1,0,0,0,0,49,-0.0624091625213623,0
"765",1641,1984,0,0,0,0,0,8,0,1,0,2272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.04054093360901,0,0,0,1,0,0,0,64,-0.0318892002105713,0
"766",1641,1985,0,0,0,0,0,9,0,1,0,2288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.01895833015442,0,0,0,0,1,0,0,81,-0.0215826034545898,0
"767",1641,1986,0,0,0,0,0,10,0,1,0,1213,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.16738247871399,0,0,0,0,0,1,0,100,0.14842414855957,0
"768",1641,1987,0,0,0,0,0,11,1,1,0,2250,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8734884262085,0,0,0,0,0,0,1,121,-0.293894052505493,0
"769",1644,1980,0,0,0,0,1,1,0,1,0,1515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0.560979187488556,0,0,0,0,0,0,0,1,NA,NA
"770",1644,1981,0,0,0,0,0,2,1,1,0,2045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.54636526107788,1,0,0,0,0,0,0,4,0.985386073589325,-1
"771",1644,1982,0,0,0,0,0,3,1,1,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.53189837932587,0,1,0,0,0,0,0,9,-0.0144668817520142,0
"772",1644,1983,0,0,0,0,0,4,1,1,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.59187865257263,0,0,1,0,0,0,0,16,0.0599802732467651,0
"773",1644,1984,0,0,0,0,0,5,1,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.68516790866852,0,0,0,1,0,0,0,25,0.0932892560958862,0
"774",1644,1985,0,0,0,0,0,6,1,1,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.64817869663239,0,0,0,0,1,0,0,36,-0.0369892120361328,0
"775",1644,1986,0,0,0,0,0,7,1,1,0,2490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.56597936153412,0,0,0,0,0,1,0,49,-0.0821993350982666,0
"776",1644,1987,0,0,0,0,0,8,1,1,0,2415,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.06842255592346,0,0,0,0,0,0,1,64,0.502443194389343,0
"777",1653,1980,0,0,0,0,0,2,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,-0.38458189368248,0,0,0,0,0,0,0,4,NA,NA
"778",1653,1981,0,0,0,0,0,3,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,1,1,1.88607013225555,1,0,0,0,0,0,0,9,2.27065202593803,0
"779",1653,1982,0,0,0,0,0,4,0,0,0,2164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1.98738515377045,0,1,0,0,0,0,0,16,0.101315021514893,0
"780",1653,1983,0,0,0,0,0,5,0,0,0,2068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,2.13666105270386,0,0,1,0,0,0,0,25,0.149275898933411,0
"781",1653,1984,0,0,0,0,0,6,0,0,0,2187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1.80423378944397,0,0,0,1,0,0,0,36,-0.332427263259888,0
"782",1653,1985,0,0,0,0,0,7,1,0,0,2810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.13012146949768,0,0,0,0,1,0,0,49,0.325887680053711,-1
"783",1653,1986,0,0,0,0,0,8,1,0,0,2860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.63141322135925,0,0,0,0,0,1,0,64,0.501291751861572,0
"784",1653,1987,0,0,0,0,0,9,1,0,0,2730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.79311800003052,0,0,0,0,0,0,1,81,0.161704778671265,0
"785",1654,1980,0,0,0,0,0,4,0,0,0,2074,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.62484169006348,0,0,0,0,0,0,0,16,NA,NA
"786",1654,1981,0,0,0,0,0,5,0,0,1,2144,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.61687290668488,1,0,0,0,0,0,0,25,-0.00796878337860107,0
"787",1654,1982,0,0,0,1,0,6,0,0,0,1080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.42961943149567,0,1,0,0,0,0,0,36,-0.187253475189209,0
"788",1654,1983,0,0,0,0,0,7,0,0,0,1800,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.73645997047424,0,0,1,0,0,0,0,49,0.306840538978577,0
"789",1654,1984,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.71604156494141,0,0,0,1,0,0,0,64,-0.0204184055328369,0
"790",1654,1985,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.80902123451233,0,0,0,0,1,0,0,81,0.0929796695709229,0
"791",1654,1986,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.79996144771576,0,0,0,0,0,1,0,100,-0.00905978679656982,0
"792",1654,1987,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.18385243415833,0,0,0,0,0,0,1,121,0.383890986442566,0
"793",1721,1980,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.7844717502594,0,0,0,0,0,0,0,25,NA,NA
"794",1721,1981,0,0,0,0,0,6,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.93486034870148,1,0,0,0,0,0,0,36,0.150388598442078,0
"795",1721,1982,0,0,0,0,0,7,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.02697563171387,0,1,0,0,0,0,0,49,0.0921152830123901,0
"796",1721,1983,0,0,0,0,0,8,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.10982179641724,0,0,1,0,0,0,0,64,0.0828461647033691,0
"797",1721,1984,0,0,0,0,0,9,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.12883353233337,0,0,0,1,0,0,0,81,0.0190117359161377,0
"798",1721,1985,0,0,0,0,0,10,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.09446573257446,0,0,0,0,1,0,0,100,-0.0343677997589111,0
"799",1721,1986,0,0,0,0,0,11,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.25671982765198,0,0,0,0,0,1,0,121,0.162254095077515,0
"800",1721,1987,0,0,1,0,0,12,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.91090106964111,0,0,0,0,0,0,1,144,0.654181241989136,0
"801",1742,1980,0,0,0,0,0,2,0,0,0,2770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.46162474155426,0,0,0,0,0,0,0,4,NA,NA
"802",1742,1981,0,0,0,0,0,3,0,0,0,2230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.68290507793427,1,0,0,0,0,0,0,9,0.221280336380005,0
"803",1742,1982,0,0,1,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.87282490730286,0,1,0,0,0,0,0,16,0.189919829368591,-1
"804",1742,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.04386377334595,0,0,1,0,0,0,0,25,0.171038866043091,0
"805",1742,1984,0,0,0,0,0,6,0,0,0,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.35037565231323,0,0,0,1,0,0,0,36,0.306511878967285,0
"806",1742,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,2.38713550567627,0,0,0,0,1,0,0,49,0.0367598533630371,0
"807",1742,1986,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.41087055206299,0,0,0,0,0,1,0,64,0.0237350463867188,0
"808",1742,1987,0,0,1,0,0,9,0,0,0,1920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.48011803627014,0,0,0,0,0,0,1,81,0.0692474842071533,0
"809",1744,1980,0,0,0,1,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1,1.63032114505768,0,0,0,0,0,0,0,4,NA,NA
"810",1744,1981,0,0,0,1,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.6835458278656,1,0,0,0,0,0,0,9,0.0532246828079224,0
"811",1744,1982,0,0,0,1,0,4,0,0,0,1520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.78101742267609,0,1,0,0,0,0,0,16,0.0974715948104858,0
"812",1744,1983,0,0,0,1,0,5,0,0,0,1100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.3816385269165,0,0,1,0,0,0,0,25,-0.399378895759583,0
"813",1744,1984,0,0,0,0,0,6,0,0,0,1285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,2.03062415122986,0,0,0,1,0,0,0,36,0.648985624313354,0
"814",1744,1985,0,0,0,0,0,7,0,0,0,1989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,1,1.81069767475128,0,0,0,0,1,0,0,49,-0.219926476478577,0
"815",1744,1986,0,0,0,1,0,8,0,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,1,2.0123975276947,0,0,0,0,0,1,0,64,0.20169985294342,0
"816",1744,1987,0,0,0,1,0,9,0,0,0,1690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.32003283500671,0,0,0,0,0,0,1,81,0.307635307312012,0
"817",1763,1980,0,0,0,0,0,1,0,1,0,1860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0,0,0,0.64350026845932,0,0,0,0,0,0,0,1,NA,NA
"818",1763,1981,0,0,0,0,0,2,0,1,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.897941589355469,1,0,0,0,0,0,0,4,0.254441320896149,0
"819",1763,1982,0,0,0,0,0,3,0,1,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,1,1.27879655361176,0,1,0,0,0,0,0,9,0.380854964256287,1
"820",1763,1983,0,0,0,0,0,4,0,1,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,1,1.33544921875,0,0,1,0,0,0,0,16,0.0566526651382446,0
"821",1763,1984,0,0,0,0,0,5,0,1,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.52620029449463,0,0,0,1,0,0,0,25,0.190751075744629,-1
"822",1763,1985,0,0,0,0,0,6,0,1,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.43420350551605,0,0,0,0,1,0,0,36,-0.0919967889785767,0
"823",1763,1986,0,0,0,0,0,7,0,1,1,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.0603747256100178,0,0,0,0,0,1,0,49,-1.37382877990603,0
"824",1763,1987,0,0,0,0,0,8,0,1,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.39377593994141,0,0,0,0,0,0,1,64,1.33340121433139,0
"825",1777,1980,0,0,0,0,0,1,0,0,0,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1.38938808441162,0,0,0,0,0,0,0,1,NA,NA
"826",1777,1981,0,0,0,0,0,2,0,0,0,2080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.24171316623688,1,0,0,0,0,0,0,4,-0.147674918174744,0
"827",1777,1982,0,0,0,0,0,3,0,0,0,2665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0.985908806324005,0,1,0,0,0,0,0,9,-0.255804359912872,0
"828",1777,1983,0,0,0,0,0,4,0,0,0,2790,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.14405429363251,0,0,1,0,0,0,0,16,0.158145487308502,0
"829",1777,1984,0,0,0,0,0,5,0,0,0,2540,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,1.65460050106049,0,0,0,1,0,0,0,25,0.510546207427979,0
"830",1777,1985,0,0,0,0,0,6,0,0,0,2600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.64817869663239,0,0,0,0,1,0,0,36,-0.00642180442810059,1
"831",1777,1986,0,0,0,0,0,7,0,0,0,2270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.33305990695953,0,0,0,0,0,1,0,49,-0.315118789672852,0
"832",1777,1987,0,0,0,0,0,8,0,0,0,1680,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,0,0,1.73818075656891,0,0,0,0,0,0,1,64,0.405120849609375,-1
"833",1843,1980,0,0,0,0,0,2,0,0,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.36429023742676,0,0,0,0,0,0,0,4,NA,NA
"834",1843,1981,0,0,0,0,0,3,0,0,0,2080,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.33761811256409,1,0,0,0,0,0,0,9,-0.0266721248626709,0
"835",1843,1982,0,0,0,0,0,4,0,0,0,2080,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.41644048690796,0,1,0,0,0,0,0,16,0.0788223743438721,0
"836",1843,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.51386737823486,0,0,1,0,0,0,0,25,0.0974268913269043,0
"837",1843,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.64762735366821,0,0,0,1,0,0,0,36,0.13375997543335,0
"838",1843,1985,0,0,0,0,0,7,0,0,0,2178,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.6362133026123,0,0,0,0,1,0,0,49,-0.0114140510559082,0
"839",1843,1986,0,0,0,0,0,8,0,0,0,2184,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,2.71875524520874,0,0,0,0,0,1,0,64,0.0825419425964355,0
"840",1843,1987,0,0,0,0,0,9,0,0,0,2118,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.76874399185181,0,0,0,0,0,0,1,81,0.0499887466430664,0
"841",1891,1980,0,0,0,0,0,2,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,1,0.937173962593079,0,0,0,0,0,0,0,4,NA,NA
"842",1891,1981,0,0,0,0,0,3,0,0,0,1704,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.01883041858673,1,0,0,0,0,0,0,9,0.0816564559936523,-1
"843",1891,1982,0,0,0,0,0,4,0,0,0,1472,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.11995851993561,0,1,0,0,0,0,0,16,0.101128101348877,0
"844",1891,1983,0,0,0,0,0,5,0,0,0,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,0.838389754295349,0,0,1,0,0,0,0,25,-0.281568765640259,0
"845",1891,1984,0,0,0,0,0,6,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,1.24624824523926,0,0,0,1,0,0,0,36,0.407858490943909,0
"846",1891,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,1.19797778129578,0,0,0,0,1,0,0,49,-0.0482704639434814,0
"847",1891,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,1.25341773033142,0,0,0,0,0,1,0,64,0.0554399490356445,0
"848",1891,1987,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,1.30146312713623,0,0,0,0,0,0,1,81,0.0480453968048096,0
"849",1895,1980,0,0,0,0,0,2,0,0,0,2115,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.65445625782013,0,0,0,0,0,0,0,4,NA,NA
"850",1895,1981,0,0,0,0,0,3,0,0,0,2285,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.58954775333405,1,0,0,0,0,0,0,9,-0.064908504486084,0
"851",1895,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,1.74877226352692,0,1,0,0,0,0,0,16,0.159224510192871,1
"852",1895,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,1.87059211730957,0,0,1,0,0,0,0,25,0.121819853782654,0
"853",1895,1984,0,0,1,0,0,6,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,2.05411005020142,0,0,0,1,0,0,0,36,0.183517932891846,0
"854",1895,1985,0,0,0,0,0,7,0,0,0,2416,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,1.90389847755432,0,0,0,0,1,0,0,49,-0.150211572647095,0
"855",1895,1986,0,0,0,0,0,8,0,0,0,2184,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,2.0838770866394,0,0,0,0,0,1,0,64,0.179978609085083,0
"856",1895,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,13,0,0,1,2.28229236602783,0,0,0,0,0,0,1,81,0.198415279388428,0
"857",1899,1980,0,0,0,0,0,3,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.44799959659576,0,0,0,0,0,0,0,9,NA,NA
"858",1899,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.24171316623688,1,0,0,0,0,0,0,16,-0.206286430358887,0
"859",1899,1982,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.38034844398499,0,1,0,0,0,0,0,25,0.138635277748108,0
"860",1899,1983,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0.980969607830048,0,0,1,0,0,0,0,36,-0.399378836154938,0
"861",1899,1984,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.394864320755,0,0,0,1,0,0,0,49,0.413894712924957,0
"862",1899,1985,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.40131866931915,0,0,0,0,1,0,0,64,0.00645434856414795,0
"863",1899,1986,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,1.49457979202271,0,0,0,0,0,1,0,81,0.0932611227035522,0
"864",1899,1987,0,0,0,0,0,10,0,0,0,2120,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.36245763301849,0,0,0,0,0,0,1,100,-0.132122159004211,0
"865",1925,1980,0,0,0,0,0,2,0,0,0,2752,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.00599110126495,0,0,0,0,0,0,0,4,NA,NA
"866",1925,1981,0,0,0,0,0,3,0,0,0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.63740956783295,1,0,0,0,0,0,0,9,0.631418466567993,0
"867",1925,1982,0,0,0,0,0,4,0,0,0,2501,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1.57071912288666,0,1,0,0,0,0,0,16,-0.0666904449462891,0
"868",1925,1983,0,0,0,0,0,5,0,0,0,2265,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1.75798630714417,0,0,1,0,0,0,0,25,0.187267184257507,0
"869",1925,1984,0,0,0,0,0,6,0,0,0,2188,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.90386009216309,0,0,0,1,0,0,0,36,0.145873785018921,0
"870",1925,1985,0,0,0,0,0,7,0,0,0,2484,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.83358192443848,0,0,0,0,1,0,0,49,-0.0702781677246094,0
"871",1925,1986,0,0,0,0,0,8,0,0,0,2228,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.98545908927917,0,0,0,0,0,1,0,64,0.151877164840698,0
"872",1925,1987,0,0,0,0,0,9,0,0,0,2904,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.94857120513916,0,0,0,0,0,0,1,81,-0.0368878841400146,0
"873",1930,1980,0,0,0,0,0,2,0,0,0,907,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1.07400751113892,0,0,0,0,0,0,0,4,NA,NA
"874",1930,1981,0,0,1,0,0,3,0,0,0,1217,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0.966762006282806,1,0,0,0,0,0,0,9,-0.10724550485611,0
"875",1930,1982,0,0,0,0,0,4,0,0,0,800,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.32425892353058,0,1,0,0,0,0,0,16,0.357496917247772,0
"876",1930,1983,0,0,0,0,0,5,0,0,0,1250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,0.560657978057861,0,0,1,0,0,0,0,25,-0.763600945472717,0
"877",1930,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.68254637718201,0,0,0,1,0,0,0,36,1.12188839912415,0
"878",1930,1985,0,0,0,0,0,7,1,0,0,2080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1.85874354839325,0,0,0,0,1,0,0,49,0.176197171211243,0
"879",1930,1986,0,0,0,0,0,8,1,0,0,2080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1.99101662635803,0,0,0,0,0,1,0,64,0.132273077964783,0
"880",1930,1987,0,0,0,0,0,9,1,0,0,2080,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.14876103401184,0,0,0,0,0,0,1,81,0.157744407653809,0
"881",1961,1980,0,0,0,0,0,4,0,0,0,2912,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,0,1.16601550579071,0,0,0,0,0,0,0,16,NA,NA
"882",1961,1981,0,0,1,0,0,5,0,0,0,2610,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.86202871799469,1,0,0,0,0,0,0,25,0.696013212203979,0
"883",1961,1982,0,0,0,0,0,6,0,0,0,2600,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.8503520488739,0,1,0,0,0,0,0,36,-0.0116766691207886,0
"884",1961,1983,0,0,1,0,0,7,0,0,0,2682,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.83412075042725,0,0,1,0,0,0,0,49,-0.0162312984466553,0
"885",1961,1984,0,0,1,0,0,8,0,0,0,2745,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.92838132381439,0,0,0,1,0,0,0,64,0.094260573387146,0
"886",1961,1985,0,0,1,0,0,9,0,0,0,2630,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.85984992980957,0,0,0,0,1,0,0,81,-0.0685313940048218,0
"887",1961,1986,0,0,1,0,0,10,0,0,0,2220,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,2.00925898551941,0,0,0,0,0,1,0,100,0.149409055709839,0
"888",1961,1987,0,0,1,0,0,11,0,0,0,2430,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,2.29861927032471,0,0,0,0,0,0,1,121,0.289360284805298,0
